NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PEARSON,GB0006776081,13399.09,20983.2,16947.03,8822.65,5779.58,9232.74,10033.48,9897.8,12982.73,11095.98,7612.3,11263.76,13603.94,16186.64,14262.85,14784.76,17642.42,9522.12,6751.68,7767.99,8890.55,5753.77,7913.96,6833.78,7845.3,8375.39
PERSIMMON,GB0006825383,617.02,511.75,888.6,1604.48,2034.68,3031.25,4418.24,7349.88,8653.54,4502.01,1478.83,1784.27,2242.09,2914.87,4058.99,7274.58,8301.3,9461.6,7805.3,10710.71,10073.86,12679.25,11554.03,9958.23,5318.74,5589.32
EUROMONEY INSTL.INVESTOR DEAD - DELIST.25/11/22,GB0006886666,550.07,1060.2,700.2,422.49,336.98,660.57,746.48,785.63,1246.21,774.32,277.17,826.28,1353.31,1507.8,1721.9,2806.86,2031.41,1601.92,1471.58,1809.41,1850.25,1526.83,1485.19,1309.5,1905.45,2024.26
UNITE GROUP,GB0006928617,,84.76,181.7,305.89,257.01,403.63,649.62,883.57,1322.6,849.09,73.2,706.21,515.69,473.74,716.33,1332.61,1700.13,1904.51,1754.73,2892.47,3228.99,5959.68,5405.9,5681.94,4633.68,5453.97
PORVAIR,GB0006963689,57.6,89.48,139.28,104.42,64.65,91.32,83.18,106.83,114.69,83.08,37.77,39.07,77.39,75.26,127.35,223.01,205.71,182.93,283.01,311.96,305.59,410.5,349.75,405.76,357.32,375.18
PRUDENTIAL,GB0007099541,26383.38,28195.76,26828.23,18917.89,10550.2,18282.13,21530.91,25804.93,33807.18,31471.25,10938.03,23227.05,28434.45,29173.4,36472.8,57809.03,64409.01,44436.55,51886.05,66310.04,54173.47,47795.86,51387.26,43630.39,39938.97,28411.76
RIO TINTO,GB0007188757,13738.88,16273.06,19109.37,21959.18,21467.97,28750.99,37367.01,51727.34,58810.18,113264.63,26869.1,78092.17,104646.44,83017.41,74753.13,80095.89,69497.37,35439.8,56949.59,75639.27,73545.11,62983.0,107925.11,94911.03,84563.48,80431.63
RENISHAW,GB0007323586,390.63,627.97,776.42,469.65,403.24,695.48,1022.58,1156.65,1124.58,1030.05,320.16,663.77,1815.62,1724.44,2090.59,2438.99,2969.6,1760.82,2797.15,4946.3,4170.66,3390.26,5851.52,4447.62,3453.79,3981.21
RICARDO,GB0007370074,188.44,385.47,363.63,277.88,209.35,200.26,272.37,276.78,340.89,331.31,133.35,213.24,303.23,300.03,304.02,634.8,582.27,616.58,615.35,711.55,417.16,478.74,392.31,374.0,427.16,333.05
LIONTRUST ASSET MAN.,GB0007388407,,185.75,223.24,183.0,148.8,298.9,214.52,220.78,272.31,177.54,42.31,55.35,48.29,52.89,104.45,167.29,203.43,160.9,218.71,393.47,396.17,837.22,1073.65,1242.64,942.8,539.09
RPS GROUP DEAD - DELIST.24/01/23,GB0007594764,162.03,272.77,408.74,390.78,363.98,573.38,606.9,627.16,1286.62,1178.23,416.74,590.3,697.72,796.87,810.49,1160.97,923.39,536.95,695.99,722.4,540.83,409.18,317.9,376.07,752.26,799.17
CLOSE BROTHERS GROUP,GB0007668071,1301.32,2296.62,1857.31,1384.8,995.41,2369.7,2245.58,2619.37,3070.96,2273.54,1035.33,1484.11,1933.5,1717.75,2294.97,3587.41,3757.19,2732.55,2776.33,3363.61,3029.15,2652.25,3276.92,2388.08,1779.19,633.24
ST.JAMES'S PLACE ORD,GB0007669376,1954.93,1281.19,2514.0,1636.61,656.97,1437.21,2028.44,2341.98,4394.11,2701.91,1370.67,1878.66,2346.33,2921.69,3702.64,7410.83,7505.18,6328.01,7150.24,8435.31,6846.98,7487.43,8833.74,10308.8,7911.67,4299.13
KIN AND CARTA DEAD - DELIST.29/04/24,GB0007689002,711.15,749.37,635.01,583.17,504.39,801.15,749.97,462.08,645.43,524.37,73.62,76.06,171.63,151.68,222.13,401.01,367.5,477.2,95.41,135.48,196.91,225.49,344.65,600.79,269.39,288.44
SSE,GB0007908733,8112.82,7348.05,7790.93,7723.33,8380.33,10854.9,14446.1,17326.87,25684.79,25102.54,15096.23,15753.49,18252.61,19017.66,20681.19,22893.18,23768.25,19374.62,19553.53,17722.6,16158.89,21444.78,19298.66,23954.45,22713.31,21682.13
SENIOR,GB0007958233,600.69,396.88,210.46,124.91,109.47,241.43,278.28,382.74,551.17,774.64,143.02,477.63,990.41,1282.11,1477.98,2027.59,2193.92,1249.51,979.83,1700.96,1293.77,792.57,599.88,776.0,813.27,850.15
SERCO GROUP,GB0007973794,1447.09,2386.04,3061.28,1781.74,880.07,1786.56,2138.27,2823.87,4119.53,4353.97,2822.83,4137.12,4387.99,4434.79,4333.46,3372.05,1926.92,1456.68,1585.16,1377.91,1879.07,2493.53,2215.51,2064.08,2169.82,2514.03
BP,GB0007980591,137903.1,143545.74,184661.17,186982.21,142410.05,178065.34,233548.74,232670.09,208050.73,211096.09,123571.52,165357.27,149480.02,149329.55,128796.82,155615.29,125868.73,89573.86,108773.66,133497.21,142952.41,112070.08,82995.39,98951.21,118283.46,100494.3
SIG,GB0008025412,317.95,480.56,430.33,522.85,380.73,852.93,1367.14,1929.57,2925.6,2332.48,263.56,1030.8,1232.55,1086.81,1231.18,2058.35,1803.32,1123.1,831.27,1195.4,951.54,497.42,552.74,586.26,589.71,475.85
MORGAN SINDALL GROUP,GB0008085614,129.04,166.71,211.29,282.99,145.28,327.1,536.01,868.4,1067.62,937.04,323.03,364.68,468.56,459.14,342.1,538.39,485.81,469.79,547.37,787.88,737.92,1104.67,1069.38,1400.09,1000.72,1360.63
SMITH (DS) DEAD - DELIST.04/02/25,GB0008220112,575.5,723.77,700.6,739.48,768.49,1073.77,1213.88,1192.46,1622.28,1297.55,419.48,695.86,1417.1,2541.55,3313.7,5314.31,5306.16,4983.4,5317.97,7221.17,6256.73,6144.04,7627.15,6520.24,5432.35,5563.18
ROBERT WALTERS,GB0008475088,,,233.11,120.11,56.95,229.81,212.46,254.96,619.31,230.49,107.04,236.09,400.11,272.85,240.09,441.77,416.66,319.73,382.25,696.82,538.31,559.97,567.83,688.76,437.94,394.65
ME GROUP INTERNATIONAL,GB0008481250,505.44,1487.9,576.32,111.28,142.2,917.96,727.3,632.76,572.66,230.58,62.0,175.4,319.4,265.42,399.6,865.73,862.54,898.97,774.87,949.09,462.59,424.3,260.55,370.25,555.21,763.27
LLOYDS BANKING GROUP,GB0008706128,77897.24,45308.14,49934.28,59942.97,31128.05,47857.67,52870.34,55361.97,65473.34,53721.78,7042.73,53482.65,68763.54,38939.92,56565.86,95977.35,86322.93,71450.12,61774.99,68852.02,58325.15,47126.01,38636.62,47328.29,41556.17,37300.35
TT ELECTRONICS,GB0008711763,454.42,252.0,365.94,331.09,210.71,466.16,563.32,490.08,674.64,307.14,48.96,206.41,433.2,448.61,407.52,581.21,333.18,337.54,309.24,500.72,422.16,444.97,495.51,504.92,415.13,320.87
TAYLOR WIMPEY,GB0008782301,1093.82,869.39,1104.27,1533.41,1502.59,2877.76,3370.39,4137.1,4929.41,3709.93,283.13,1732.76,1942.87,2535.09,3857.16,6541.85,7238.2,8385.99,7237.36,8775.47,7420.08,9008.21,8032.69,7032.77,5054.3,6365.22
TELECOM PLUS,GB0008794710,23.59,260.85,89.61,71.14,144.15,420.99,285.28,183.35,293.1,330.81,321.17,313.31,507.95,704.44,1055.0,2415.7,1297.63,945.55,1217.37,1356.8,1457.12,1471.52,1296.93,1509.57,1701.79,1460.75
MOTHERCARE,GB0009067447,1039.4,334.71,239.44,205.61,107.4,475.89,437.5,469.09,517.63,731.06,491.84,870.62,680.51,313.41,365.56,369.34,505.19,473.6,237.48,78.53,76.42,65.85,72.46,111.59,64.63,54.53
ULTRA ELECTRONICS DEAD - DELIST.02/08/22,GB0009123323,441.54,405.91,413.8,423.4,475.78,733.96,932.87,1201.85,1636.72,1616.06,1052.92,1380.62,1975.91,1859.96,1759.99,2240.4,1972.65,1849.57,1659.5,1604.37,1167.49,1888.18,1901.49,2942.01,3036.62,3225.96
SMITH & NEPHEW,GB0009223206,3199.72,3225.63,4403.66,5498.88,5154.98,8980.33,9593.71,8458.55,11316.7,11703.36,6508.05,9102.24,10284.53,8928.23,9522.33,14150.15,16295.74,14611.46,13182.16,15565.52,16499.89,20780.38,16990.52,15466.34,12669.82,12482.11
VP,GB0009286963,39.21,44.55,36.95,58.61,59.21,109.46,171.17,244.9,338.87,285.11,78.15,117.07,168.4,172.97,205.23,452.28,394.7,372.96,413.86,477.35,546.22,523.84,490.66,479.5,339.92,283.96
VICTREX,GB0009292243,216.67,237.9,401.62,354.86,303.25,544.54,629.12,1016.86,1318.63,1243.61,562.86,1103.34,1710.5,1803.72,2016.73,2647.53,2494.92,1848.11,1980.86,3083.22,2745.73,2495.03,2566.61,2233.58,1825.25,1408.43
VIDENDUM,GB0009296665,443.02,340.95,360.51,248.72,181.8,259.37,253.75,321.79,475.67,423.42,105.13,258.11,378.02,397.5,416.57,462.97,438.07,320.78,399.6,711.65,710.22,545.33,616.92,744.73,513.44,389.53
WEIR GROUP,GB0009465807,845.95,545.3,714.81,663.52,587.69,976.01,1308.69,1600.0,2376.15,3075.25,1029.31,2500.37,5731.37,7493.62,6959.23,8933.43,5700.63,2767.6,4923.57,6230.85,5486.56,4664.41,7193.94,5494.98,5743.87,6116.84
DECHRA PHARMACEUTICALS DEAD - DELIST.17/01/24,GB0009633180,,,159.69,115.01,42.71,129.34,181.75,233.6,326.02,506.4,399.75,457.37,538.26,591.54,897.93,1008.3,1260.15,1434.94,1790.38,3389.92,3305.11,3664.5,5186.45,5801.55,4219.21,5585.75
WILMINGTON,GB0009692319,225.68,554.79,288.29,166.17,82.88,205.02,249.84,278.06,426.14,330.61,121.03,167.91,217.1,115.44,203.14,354.58,304.05,313.36,291.96,305.62,217.76,285.0,240.55,276.19,357.91,427.19
BABCOCK INTERNATIONAL,GB0009697037,227.85,240.39,225.88,217.59,209.02,339.58,612.1,882.92,1782.71,2569.04,1546.17,1840.68,3211.55,4242.58,5757.1,8722.75,7837.93,6451.46,5583.71,4656.16,3681.47,3090.25,1835.75,2080.61,2013.89,3179.68
ASTRAZENECA,GB0009895292,39503.5,59888.47,78531.0,88346.85,55182.46,80461.36,65756.45,72563.02,87868.46,57674.37,49005.87,63755.21,66764.64,57832.15,55666.16,85413.43,86899.59,73684.19,72855.0,84954.08,105196.87,125590.99,127460.41,187000.12,205403.67,201628.13
AMDOCS,GB0022569080,4060.02,12750.4,14816.77,6759.77,2875.79,6037.78,5935.32,6792.17,7268.77,6412.64,3452.3,5963.69,5677.56,5279.88,5825.55,7087.04,8153.29,8651.25,8918.76,9363.81,7876.25,9170.9,9939.46,9837.64,11285.48,10663.38
TRIBAL GROUP,GB0030181522,,,119.32,174.24,218.31,274.4,192.4,259.3,207.81,221.12,139.42,135.51,62.49,112.92,174.93,309.5,265.62,50.95,198.32,218.03,193.37,188.59,267.66,254.82,122.9,113.06
PAGEGROUP,GB0030232317,,,,802.07,466.24,1216.82,1291.71,1766.77,3443.58,1890.95,972.0,1824.52,2496.97,2193.66,1952.83,2523.65,2483.41,1706.53,1701.48,2466.99,2008.26,1780.11,2197.05,2537.52,1763.31,1869.09
WINCANTON DEAD - DELIST.30/04/24,GB0030329360,,,,307.58,281.6,498.34,587.72,679.1,905.13,908.14,213.13,354.81,273.42,155.35,99.56,268.89,326.38,276.89,435.58,382.72,392.42,445.6,574.61,613.28,473.63,796.21
BT GROUP,GB0030913577,112027.51,119520.87,56456.19,32460.75,21100.97,28916.0,34347.07,30861.31,49867.61,37529.39,9986.22,13561.0,22294.8,26703.6,31764.65,54216.76,58231.33,66986.99,41422.14,33573.52,28900.94,18702.33,17130.64,25514.81,16286.73,13251.89
MARKS & SPENCER GROUP,GB0031274896,19255.39,10474.53,10125.8,15257.19,11026.95,12394.54,11282.91,14989.09,22976.45,12965.69,5992.65,7949.35,8938.67,8971.64,8834.98,13614.6,12764.11,9484.71,6663.73,6799.77,6522.7,4331.07,3881.36,4594.01,3587.09,5979.97
BARCLAYS,GB0031348658,40299.51,34158.45,51222.41,50953.64,36992.92,59672.49,70335.37,75911.52,101309.85,67182.95,13591.37,57279.57,61347.89,47913.12,57799.9,67872.19,66631.06,39399.48,47873.1,49583.16,37406.45,37134.47,38738.35,42470.54,32336.25,31922.02
INTERTEK GROUP,GB0031638363,,,,,839.48,1383.44,2060.25,2031.51,2740.84,2868.41,1855.27,3097.81,4562.07,5805.96,8030.73,7992.21,6140.67,6544.11,6945.82,11043.65,10926.99,11632.25,12085.48,11303.87,8434.63,9521.49
BURBERRY GROUP,GB0031743007,,,,,1881.55,3277.58,3670.65,3582.26,5804.85,3775.71,1610.81,4137.58,8311.9,9884.13,9064.34,11303.36,12954.43,7828.08,9108.47,9014.06,10656.01,9154.94,10274.88,10467.64,10840.83,5853.22
NEXT,GB0032089863,4345.62,2743.13,4041.95,4359.56,3757.18,6982.13,7784.92,6995.72,9391.75,5293.61,3368.65,5388.4,5862.55,7364.72,10193.79,17023.7,17488.26,14140.72,6964.73,9858.0,9471.54,11179.23,14052.26,12060.86,10543.22,13580.69
BLOOMSBURY PBL.,GB0033147751,33.15,161.38,188.2,195.33,194.73,328.92,420.98,463.86,293.73,243.74,134.4,140.78,137.67,142.57,116.77,219.0,171.89,162.89,158.57,171.64,237.35,248.11,315.2,423.27,412.17,582.8
KINGFISHER,GB0033195214,17142.45,10536.43,9857.44,6852.97,9098.19,13011.82,13198.99,9532.3,12094.51,6207.79,4496.13,7730.02,9760.05,10559.01,9882.72,15381.84,13020.05,10630.65,9060.95,10849.85,6824.71,5352.97,7832.04,8240.89,6231.19,5464.16
ITV,GB0033986497,18296.55,18111.34,7488.99,4480.08,2278.4,10438.3,9154.44,7994.65,8742.0,5438.4,1466.26,3197.24,5384.9,4939.91,7115.82,13495.0,14103.22,14062.66,10163.49,9618.36,6997.28,6387.49,6182.27,6108.63,4223.81,2916.59
CENTAUR MEDIA,GB0034291418,,,,,,,291.96,278.68,434.31,245.99,39.46,105.1,151.72,98.88,109.06,177.78,141.11,114.57,92.09,103.67,92.94,75.56,67.76,86.7,92.94,71.72
CHESNARA,GB00B00FPT80,,,,,,,200.72,305.12,379.33,330.05,185.13,326.41,468.64,316.21,381.91,673.1,690.85,566.89,653.8,819.42,699.59,586.33,566.51,566.1,503.63,491.76
MARSHALLS,GB00B012BV22,308.44,428.94,592.04,598.58,564.97,864.8,855.51,791.82,999.35,752.62,136.39,242.06,364.03,312.32,327.84,602.93,752.6,796.03,720.35,1134.8,1411.64,2015.5,1907.51,1703.12,1013.66,954.93
HALFORDS GROUP,GB00B012TP20,,,,,,,1372.9,1332.45,1698.74,1242.46,816.87,1454.41,1331.97,1002.02,928.7,1548.65,1371.55,1101.66,846.52,970.14,633.72,376.01,805.92,814.27,535.35,557.62
SAINSBURY J,GB00B019KW72,11048.95,7960.12,10820.29,11448.41,6829.21,10815.08,9362.54,9678.28,17840.45,12667.05,8080.85,9320.27,11237.36,8977.75,9754.02,10931.71,8114.07,6742.06,7256.32,7838.79,6817.76,5816.56,7034.98,8485.92,7364.78,7623.43
HORNBY,GB00B01CZ652,31.54,17.79,18.07,33.47,59.15,140.3,178.2,136.66,220.64,153.96,41.33,75.91,71.81,65.72,48.0,50.5,49.1,29.04,35.0,35.79,54.72,74.39,112.02,91.83,52.73,73.25
NCC GROUP,GB00B01QGK86,,,,,,,157.68,140.76,208.4,253.9,160.04,190.83,299.83,495.21,452.19,757.54,736.73,1109.15,413.62,773.96,451.3,766.23,1029.84,757.31,620.68,497.06
ADMIRAL GROUP,GB00B02J6398,,,,,,,1659.21,2529.28,5742.77,5430.37,3250.45,5030.49,7169.67,4495.85,5157.31,6652.54,6307.55,6815.77,6643.0,7741.33,8391.89,8493.41,12809.17,11897.06,7936.86,10024.12
PAYPOINT,GB00B02QND93,,,,,,,328.54,764.69,810.47,812.46,384.14,391.5,359.73,637.32,883.31,1320.6,928.86,700.84,819.63,796.19,783.22,799.08,560.49,569.52,403.61,462.82
CENTRICA,GB00B033F229,8247.84,13521.91,13420.34,12760.63,9428.75,17187.99,16756.66,18148.72,27935.65,23444.69,19514.3,21855.66,28098.16,24496.2,27466.26,27027.02,18802.12,14844.34,15476.71,11231.43,9484.19,5765.81,4328.77,6106.44,7157.99,8473.6
ESKEN LIMITED DEAD - DELIST.02/04/24,GB00B03HDJ73,,,,,,,107.51,120.25,354.1,419.76,332.45,507.79,647.36,680.41,483.2,854.8,543.13,501.2,844.38,1239.37,747.2,406.98,296.62,173.34,77.13,2.52
GRAINGER,GB00B04V1276,123.76,155.78,239.01,297.83,386.69,874.66,1005.47,1293.66,1704.88,1047.74,168.71,808.75,696.58,723.66,856.33,1663.77,1357.14,1273.45,1312.56,1627.67,1980.52,2822.01,2532.18,2830.75,2200.99,2496.41
IG GROUP HOLDINGS,GB00B06QFB75,,,,,,,,1171.08,1729.49,2255.91,1368.49,2125.61,2607.61,2744.78,2721.52,3864.13,4095.65,3931.58,2390.92,4088.85,2783.38,3199.06,4033.0,4461.69,3975.91,3400.79
ESSENTRA,GB00B0744359,,,,,,,,1128.59,1107.64,884.27,339.69,585.5,990.6,1490.89,2015.4,3437.17,4129.2,3044.54,1742.3,1692.37,1338.44,1242.12,1235.82,1214.36,815.9,592.52
BUNZL,GB00B0744B38,1646.55,2089.45,2987.74,3231.44,2639.76,3700.42,3933.01,3778.94,4557.09,4540.05,2670.6,3401.96,4011.57,4879.23,6136.18,8689.56,9798.05,8991.47,9102.47,9246.42,10778.9,8735.2,10540.0,12494.67,12148.12,13763.28
RENTOKIL INITIAL,GB00B082RF11,21205.91,9474.37,6193.16,7018.49,5081.1,6680.9,5495.05,4982.15,5547.82,3840.69,1225.08,3561.37,2651.37,2348.66,2519.72,3770.75,3639.73,4257.37,5343.23,7476.94,8085.0,11838.34,12099.39,12344.07,15477.92,13918.77
HELICAL REIT,GB00B0FYMT95,154.86,265.58,357.87,332.04,316.04,385.09,403.28,653.77,879.69,753.36,474.1,509.47,523.6,346.57,412.96,731.17,728.8,621.29,461.81,529.79,542.03,757.02,644.26,686.06,528.76,304.8
PETROFAC,GB00B0H2K534,,,,,,,,1876.93,2770.2,3610.89,1889.27,4323.15,7656.62,8741.28,8359.02,7769.41,4665.96,4144.2,3701.35,2110.55,1886.31,1539.22,630.16,747.68,482.56,186.74
STHREE,GB00B0KM9T71,,,,,,,,673.85,1202.84,623.24,297.24,529.58,790.2,548.81,635.14,875.49,646.71,529.45,509.29,627.38,545.81,582.4,622.92,805.05,725.68,702.28
HIKMA PHARMACEUTICALS,GB00B0LCW083,,,,,,,,1218.34,1200.85,1854.33,1038.93,1604.53,2400.07,2285.55,2561.24,4640.79,7861.97,5265.56,6322.69,2949.7,5405.56,5713.89,7205.74,6047.63,4514.2,5591.79
BRITVIC DEAD - DELIST.20/01/25,GB00B0N8QD54,,,,,,,,1024.65,1344.44,1408.23,735.37,1409.23,1414.83,1450.91,1537.18,3126.11,2923.38,2524.96,2086.69,2576.7,3237.46,3125.4,3021.93,3083.67,2567.17,2748.38
LONDON STOCK EXCHANGE GROUP,GB00B0SWJX34,,,1198.71,1719.38,1480.79,1957.17,2608.55,3716.4,5387.69,8244.38,1827.07,2744.69,3888.85,4034.58,5337.25,9075.26,13369.23,13604.79,13676.17,19735.09,20696.24,36482.92,62372.44,43987.76,45110.92,58769.92
QINETIQ GROUP,GB00B0WMWD03,,,,,,,,2314.95,2558.4,2520.64,1330.42,1267.95,1318.4,1590.92,2043.9,2510.91,1886.08,1916.19,1958.53,1617.43,2293.37,2729.02,2398.97,2042.32,2382.69,2691.58
RESTAURANT GROUP DEAD - DELIST.22/12/23,GB00B0YG1K06,182,182.78,126.03,157.23,157.61,325.79,482.74,587.95,1296.27,597.22,322.13,620.83,909.52,928.51,1179.06,2164.86,2253.63,1508.84,804.05,679.81,827.03,691.98,897.98,998.79,305.29,633.24
UNILEVER (UK),GB00B10RZP78,31343.2,16804.66,21487.19,24327.47,25414.52,30483.69,27770.04,29824.43,35461.4,40646.69,24959.2,37593.74,37893.17,41319.91,49910.24,52252.09,56712.54,55103.61,60497.15,65773.48,63690.67,66191.18,137150.73,128478.52,126567.36,126668.37
IP GROUP,GB00B128J450,,,,,,376.96,587.7,527.39,709.09,567.7,138.4,206.37,186.01,672.81,719.54,1630.91,1883.21,1442.65,1167.24,1650.46,1435.86,1032.87,1716.98,1286.64,797.2,635.02
ASHMORE GROUP,GB00B132NW22,,,,,,,,,3997.73,3799.64,1232.79,2517.07,3815.17,4436.38,3848.2,3756.64,3376.35,2242.7,3101.86,4004.44,3970.66,4800.99,4109.49,2471.13,2216.04,1759.79
SAVILLS,GB00B135BJ46,107.91,181.6,241.21,158.79,122.51,464.33,655.95,1295.66,1772.69,910.1,569.96,625.43,807.53,765.76,1005.87,1367.27,1522.35,1298.64,1483.77,1965.17,1693.79,2154.53,2310.28,2509.77,1686.51,1724.38
LOOKERS DEAD - DELIST.09/10/23,GB00B17MMZ46,47.32,40.98,44.91,69.32,85.96,202.76,217.7,386.38,691.58,335.73,57.4,306.54,391.47,352.54,491.53,832.75,918.9,860.59,620.49,504.83,533.64,233.32,224.18,475.88,412.09,638.32
TOPPS TILES,GB00B18P5K83,122.45,223.94,179.27,163.99,184.16,552.55,1071.74,863.16,960.9,468.32,57.13,228.5,230.64,109.03,179.09,443.32,359.49,393.59,200.65,238.96,173.67,197.93,174.0,159.95,114.86,110.39
PZ CUSSONS,GB00B19Z1432,130.6,150.06,146.94,256.59,284.51,452.12,504.01,1157.62,1424.47,1519.9,1040.61,1877.76,2365.46,2113.65,2638.54,2618.49,2085.97,1537.56,1692.51,1721.97,1104.53,1038.86,1468.53,1190.75,956.22,545.99
LAMPRELL DEAD - DELIST.25/10/22,GB00B1CL5249,,,,,,,,,1052.25,1648.84,244.5,753.12,964.06,1421.1,519.09,611.86,588.36,461.89,412.96,352.41,247.02,138.16,359.28,186.11,44.9,47.7
SEVERN TRENT,GB00B1FH8J72,4839.53,2825.42,3580.14,3578.34,3799.71,4739.86,6067.74,7092.04,6631.09,6593.1,3686.54,4195.91,5613.91,5802.29,5771.19,7294.69,7474.3,6945.2,6905.35,5861.14,6370.72,7957.27,7314.07,9399.69,8280.85,9401.1
MITCHELLS & BUTLERS,GB00B1FP6H53,,,,,,2324.53,3397.02,3307.37,5990.98,3513.88,1353.5,1760.14,2130.19,1711.1,2119.69,3308.72,2979.82,1581.23,1295.72,1404.15,1635.36,2031.75,2533.74,1897.92,1101.3,1845.43
HOCHSCHILD MINING,GB00B1FW5029,,,,,,,,,2303.38,2661.16,979.98,1338.22,3260.22,2779.77,1944.2,1213.89,497.72,469.58,1717.92,1523.4,1351.41,1238.55,1544.67,759.13,374.89,612.76
LSL PROPERTY SERVICES,GB00B1G5HX72,,,,,,,,,500.98,213.65,95.74,426.56,413.7,404.67,461.03,816.01,494.54,368.21,256.43,387.68,347.5,442.63,379.32,550.28,321.56,329.74
MARSTON'S,GB00B1JQDM80,458.9,529.83,608.94,715.25,668.78,1165.55,1572.1,1669.68,2703.83,1342.47,462.41,785.31,903.4,895.5,1180.38,1424.91,1359.12,1267.9,942.66,927.65,833.04,801.77,847.9,667.08,285.15,247.75
WHITBREAD,GB00B1KJJ408,7031.77,3966.03,4448.49,2679.67,2379.59,4128.93,5195.35,4815.47,6549.48,4307.6,1872.92,3798.72,5121.34,4802.64,6697.06,12637.72,14776.97,9814.98,8697.7,10005.56,11743.88,7332.72,9584.82,7984.64,7514.04,8194.56
RANK GROUP,GB00B1L5QH97,2949.5,1825.56,1518.51,2084.56,2216.95,3493.63,3286.95,2915.0,2483.48,770.24,333.73,609.4,826.0,858.51,971.3,913.24,1137.04,1344.8,1021.55,1227.79,839.97,1478.55,1160.5,984.26,484.92,427.81
BROWN GROUP DEAD - DELIST.13/02/25,GB00B1P6ZR11,727.55,1871.45,1098.83,1064.74,517.77,661.74,763.77,1038.24,1723.91,1419.34,784.41,913.81,1238.09,1097.79,1708.31,2742.1,1970.73,1303.31,745.71,797.9,396.55,237.01,441.0,225.52,203.43,102.85
DRAX GROUP,GB00B1VNSX38,,,,,,,,4436.27,5232.68,3574.56,2534.8,2221.25,2307.49,3002.83,3764.74,5348.13,2643.31,1303.52,1732.09,1351.22,1926.81,1330.99,2121.43,3556.8,3076.67,2035.73
SMITHS GROUP,GB00B1WY2338,4727.57,3856.01,5805.58,5624.11,5273.02,6770.92,9109.63,9452.74,11813.48,7724.43,4631.77,6171.07,8474.63,6729.6,7375.04,8989.77,6994.33,5474.55,7321.45,8796.99,7608.6,8479.85,8112.8,7931.43,7465.17,7152.54
FERREXPO,GB00B1XH2C03,,,,,,,,,,3911.3,513.59,2527.06,3873.07,3023.32,2121.73,1638.41,598.55,206.04,1182.47,2557.81,2086.91,1053.01,2758.55,1208.37,1038.06,574.34
ANGLO AMERICAN,GB00B1XZS820,8024.31,19720.84,27526.9,25987.82,20746.83,37034.54,37080.58,56278.32,76903.55,85530.43,19399.66,47901.08,70172.97,56536.26,40818.98,34653.6,26209.62,8757.02,21941.55,36089.22,38157.36,34282.53,52837.65,67054.75,45452.57,29294.4
3I GROUP,GB00B1YW4409,5909.77,10807.28,11806.05,6058.66,4539.76,7495.97,8136.84,9128.56,10626.96,6732.52,1103.04,3886.68,4849.92,3017.95,4471.57,6699.28,7384.93,5923.37,8355.25,12821.03,12340.38,13900.87,15061.61,17067.24,18872.97,30236.87
CAPITA,GB00B23K0M20,2171.98,5102.62,4378.41,4266.45,2460.34,3506.95,4837.93,5337.54,8017.05,8103.11,5868.65,6790.49,7243.14,7271.37,8258.81,11897.3,12043.43,9489.34,4642.36,1638.3,2599.77,3074.64,1055.63,642.93,574.75,407.43
RECKITT BENCKISER GROUP,GB00B24CGK77,5425.32,5134.24,8199.72,10353.59,10900.34,18270.84,22536.27,25459.38,37991.46,38644.68,26815.47,37813.72,36899.42,39527.11,47517.97,59964.04,64024.09,64670.29,63942.82,58655.44,54654.25,55912.61,59791.45,60670.22,49688.38,53034.6
SEVERFIELD,GB00B27YGJ97,99.35,78.22,69.56,87.78,76.76,137.5,205.78,378.18,756.98,528.22,180.71,281.26,344.98,297.21,95.89,296.44,315.7,224.77,292.15,307.38,275.27,344.57,326.38,298.89,229.14,208.1
RELX,GB00B2B0DG97,11019.49,9191.01,12301.55,11398.67,8718.91,11708.0,13246.3,11602.75,15414.67,13838.38,8204.14,9087.85,10693.01,10728.18,12498.93,17573.89,19689.8,19174.33,20173.67,22165.13,44960.38,49797.0,45726.1,58715.8,57596.33,83681.95
PARAGON BANKING GROUP,GB00B2NGPM57,386.38,308.87,371.49,462.46,348.67,861.84,927.7,1394.8,1421.45,685.85,199.35,611.2,840.7,910.93,1425.38,2041.15,2041.41,1240.63,1450.41,1770.52,1490.25,1621.16,1611.65,1718.11,1581.03,1748.17
WH SMITH,GB00B2PDGW16,2191.86,1208.76,1674.51,1727.39,1032.36,1277.28,1292.1,1268.06,1490.41,1236.09,773.83,1050.68,1085.88,1171.64,1308.64,2312.48,2388.65,2878.46,2314.96,3152.22,3021.04,3150.68,3495.55,2860.43,2448.58,2152.08
UNITED UTILITIES GROUP,GB00B39J2M42,6960.96,5463.28,4761.95,4843.42,5025.13,5243.49,6618.03,10536.72,13023.17,12176.82,5026.05,5639.19,6463.31,6519.43,7532.63,8854.7,9922.78,8758.22,8339.93,6538.15,7673.39,8816.42,8191.17,9620.42,8312.73,8852.67
